GB801111289,5151026998
GB801091111,5151027461
GB801091110,18081005103
GB801091115,5121009206
GB801091114,5171008756
GB801091117,5151011370
GB801091118,00049198-0401
GB801151739,18101035056
GB801010100,17141008420
GB801962207,5021029133
GB801010101,00502667-0103
GB801962206,5011007103
GB801151737,17101001962
GB801111291,5151031081
GB802140015,24141014846
GB801962205,5151012486
GB801151738,17011020547
GB801111290,5031048273
GB801010104,5031014237
GB801151733,17141020672
GB801010106,5021041155
GB802930033,2101000889
GB801010107,5081004136
GB801151731,18091022502
GB801010108,5111007753
GB802930031,2101023386 24061000387
GB801111296,5011064318
GB802140017,23021026029
DB802110004,2121064737
GB801111294,5131004736
GB801091122,5021082930
GB801091121,5151028497
GB801091124,5031040191
GB801091123,5151027675
GB801091126,18051011586
GB801091128,5111091947
GB801962201,18031005930
GB801151728,18101033655
GB801010111,9171002366
GB801151729,17181011045
GB801010113,5011013908
GB801151727,17151003899
GB80195S4-2,2121038400
GB801151724,21211048829
GB801151721,19141082850
GB802840001,2031000904 24041229072
GB801151750,18021045854
GB801091103,5031045873
GB801091105,5111088737
GB801091107,5031047988
GB801960478,9221003750
GB801151748,18091022437
GB801151746,18071018520
GB801151747,21091009149
GB801151744,18041028708
GB801151745,18071041662
GB801151742,001295224
GB801151743,18041038980
GB802050016,2041016905 24011002962
GB802840027,2121003759
GB801850417,000813201
GB802050010,2031037509
GB802070022,2031018888
GB801850414,5111015138
GB801010144,18101006700
GB801010145,9031046949
GB801850420,000543849
GB801080892,9271016812
GB801080891,5031029757
GB801080890,5141034221
GB801080896,18051008574
GB801080893,5151015134
GB801080899,9161029703
GB801080897,18101027624
GB801960459,9211004590
GB801080880,5111073734
GB801080885,5151015269
GB801080884,5111060383
GB801080883,9201007277
GB801080888,5141028345
GB801002502,5031030442
GB801002506,5031029132
GB801010130,0001151302-0401
GB801850443,9041000176
GB801010123,9041031749
GB801010124,9031043210
GB801010125,5011015853
GB801010142,5151007269
GB801010143,5101031594
GB801850432,17121000652
GB801010134,5151007090
GB802930004,2101022357 24061004942
GB801010137,17041017273
GB801050644,5171006240
GB801050645,5121005282
GB801050647,5171005134
GB801050648,5111034224
GB801850458,9041000826
GB801050640,5111040635
DB801060654,5171005964
GB801850460,5101023674
GB802120003,2041044590
GB801850448,18071041795
GB801050651,5031023012
GB802160013,24131020983
GB802070001,2021031258 24221047872
GB801141552,18151064923
GB801141554,17151003642
GB801141555,19021047205
GB801141556,18051015975
GB801141557,00521876-0103
EZ801950018,5031000224
DB801090522,5031029267
GB802860003,2011007641
GB802070017,2041020758
GB802070011,2101011056
GB801850469,19141001017
GB801012362,9161003918
GB802070010,2041020277
GB801010186,5141008688
GB801850467,18151007377
GB801141544,17101008212
GB801141545,18161012960
GB801141547,18051018060
GB801141548,21181001899
GB801141549,19281008870
GB801050600,5121005371
GB801050601,50210769
GB801050602,5031021988
GB801050604,5141023475
GB801050605,5031040495
GB801141580,17071047216
GB801141581,18071041886
GB801141582,18091020522
DB801020158,5171002388
GB801141574,19271009038
GB801141575,19271017395
GB801141576,18021036374
GB801141579,17141020243
GB801050608,5031022031
GB801050609,5031051687
DB801090549,5141036988
DB801090548,5111090635
GB801050612,5151010807
GB801840206,9111004510
GB801050613,5031022399
GB801840209,9031005422
GB801050614,50301020578
GB801050616,9171004587
GB801141567,17101008634
GB801850492,5151000765
GB801141568,17141020813
GB801141569,18101026899
GB801050618,5031022344
GB801050619,5031022503
GB801840210,17041026787
GB801050621,5141023769
GB801050624,5111041582
GB801091130,9031131124
GB801050626,0001350512-0401
GB801050628,5031021540
GB802910003,2011007446
GB801091137,5151028344
GB801091138,5151015287
DB801120828,5141049064
GB801141595,17111019548
GB801141596,18071041795
GB801141597,17011043622
GB801141598,18091019797
GB801911005,17151005597
GB801050629,5151011003
GB801910150,5151001997
GB801050632,5121002178
GB801050633,18061004365
GB801091140,18071025624
GB801050634,5171006856
GB801050635,9031063000
GB801091142,5151027746
GB801050639,5031021657
GB801091148,5171013688
GB801091147,18031004214
GB801141591,000463691
GB801050630,5021081478
GB801141586,18061015072
GB801141587,18071042629
GB801141588,17101008097
GB801141589,18051017690
DB801090573,5031027562
GB801840234,19111001830
GB801840235,91110001871
GB801980559,9221004358
GB801040437,5011026716
GB801040438,5111035991
GB801980560,9221004633
GB801840140,5031015726
GB801040439,5171015169
GB802090118,2011366307
GB801121402,5031058234
GB801040430,9071029474
GB801121406,5151028335
GB801040433,0004185-0304
GB801040434,5141020771
GB801040431,5021070541
GB801040432,5031018206
GB801840128,5031039292
GB801921216,5021049095
GB801222116,0003557055-0406
GB802030062,2021022669
GB801121411,5031056520
GB801040427,5171004572
GB801040424,5151006723
GB801121414,5031063095
GB801121418,5121010374
GB801840132,18041011380
GB801040422,5151009622
GB801040421,5151009294
GB801080914,5011038696
GB801181930,18051021220
GB801080913,5031030120
GB801080912,5031041047
GB802180015,001315212
GB801181932,673026
GB801181933,18051020975
GB801080918,5031028491
GB801181934,000949198
GB801080917,9111082365
GB801181935,17011057788
GB801121430,18011056143
GB801921243,19031000756
GB801121422,5171017620
GB802030020,24101002344
GB801121421,5111110347
GB801121420,5031060196
GB801040414,5141014653
GB801121425,18071039559
GB801040417,5021054499
GB801121424,5031060784
GB801040418,5091030197
GB801840164,9031000364
GB801181936,000468533
GB801121429,00840382-0103
GB801121428,5141051078
GB801080904,5141029898
GB801080903,9161030522
GB801080902,5151020832
GB801181920,00570737
GB801181921,227482
GB801080907,5151017962
GB801181923,19021092854
GB801181924,18091024466
GB801121437,502118450
GB801181926,000953761
GB802030039,2011157514
GB801840157,5151008437
GB801080900,5021145338
GB800000011,2011117229, 004344705-0503
GB801040480,5021076411
GB801040481,5031014166
GB801121450,5111113184
GB801982301,5031025323
GB801121445,18021013845
GB801982300,21241000667
GB801121444,5031063996
GB801121443,18101025024
GB801040479,5031014656
GB801121449,5151032259
GB801121448,5031057547
GB801121446,17041055656
GB801040473,18011011908
GB801040474,5171004055
GB801040471,5101048791
GB801040477,5101048247
GB801040478,5141021342
GB801040476,5141016704
GB801040470,18061004175
GB801982307,5031021611
GB801982305,5071035173
GB801121463,21071005778
GB801121462,18101025933
GB801982303,5081004458
GB801121461,18011045013
GB801982302,501108923
GB801121460,5141042034
GB801982312,9121015856
GB801121455,5141051041
GB801982310,5011008843
GB801040468,5011027500
GB801040469,5021053114
GB801121459,18071039229
GB801121458,18071039070
GB801121457,18101033606
GB801840174,9081000332
GB801040463,5031053998
GB801840177,5081002021
GB801040460,5031019928
GB801040466,5031015254
GB801840178,5111004970
GB801921201,5111115761
GB801962195,5081002799
GB801962193,5171003403
GB801982319,5081002414
GB801982318,5011009138
GB801962197,5021000494
GB801040459,5031016770
GB801040457,5031018563
GB801040458,5151010031
GB802010014,2101006053
GB801040451,18071011771
GB801040455,5141017749
GB801040453,5011026191
DB802080005,2051050616
GB801962183,18101027715
GB801962182,5081000167
GB801982329,17121009059
GB802010006,2041008424
GB801982334,5151009631
GB801040448,5031018698
GB801040446,5011026235
GB801980154,5941005743
GB801040447,5171009568
GB801040440,5171004135
GB801040441,9271011568
GB801040445,5111029490
GB801040443,5151021323
GB801080978,9111098401
GB801982339,000535755
GB801962175,5011047249
GB801982335,788907
GB801980158,17111002840
GB801910974,5151008295
GB801982344,9031147037
GB801982343,5021016370
GB801910976,9031029076
GB801980162,5151003717
GB801910970,5071005984
GB801980163,5031009886
GB801080972,1714006333
GB801080976,5151014395
GB801080975,5031041680
GB801080974,5091063516
GB801921610,5011002992
GB801080969,5171009149
GB801080968,5141036531
GB801962163,000528144
GB801982348,17061004276
GB801982346,5031023913
GB801982356,5151012235
GB801982353,9031033766
GB801982351,9161008227
GB801910960,5171001343
GB801982350,5071029021
GB801921606,18071040516
GB801080962,5151016222
GB801921604,17071001742
GB801080966,000496682
GB801080963,5031040912
GB801962152,5021011623
GB801962153,5111039425
GB801982359,5021016520
GB801980179,5021038597
GB801982367,0003588514-0401
GB801982366,19021013744
GB801982365,9031023731
GB801982364,5031015922
GB801910999,5021070113
GB801982363,9121011592
GB801070716,5031028605
GB801070715,5271008550
GB801982360,17061004516
GB801040495,19111012234
GB801040493,5031019474
GB801880645,9221005623
GB801940371,19261001656
GB801962141,17021002675
GB801040491,51510110059
GB801040490,5031017680
GB801940377,9201001282
GB801962142,9031029735
GB801982368,5021016174
GB801982378,9111017230
GB801982377,5061006788
GB801982375,5011009361
GB801982374,5091007374
GB801980191,5151004351
GB801080984,5031041092
GB801040482,5151010193
GB801080988,5141035408
GB801080987,5171011485
GB801880658,9151017343
GB801111249,5171012091
GB801080936,5151013332
GB801080935,5171009229
GB801080934,18071022373
GB801111246,50310544
GB801910927,17151002940
GB801030279,18061000777
GB801940342,9271001061
GB801030275,5021059323
GB801962136,5141023965
GB801982379,5021028410
GB801910933,5111000386
GB801030280,18071010089
GB801111253,5031029613
GB801111252,5141048207
GB801111255,9211040202
GB801080933,5141034481
GB801080932,5021089639
GB801080931,5191026468
GB802180008,24151007367
GB802180009,430867
GB802180006,000353313
GB801080924,5151021225
GB801080923,5151017089
GB801111256,18021036218
GB801080928,5031021817
GB801111258,5141045291
GB801080927,5151014242
GB802180001,299956
GB801030263,5021048764
GB801910921,9011001506
GB801030272,5121009563
GB802030013,2011159727-20101
GB801111263,9271017367
GB802030017,2041012231
GB802030018,2041012017
GB801111262,5031036357
GB801080958,0005009217-0103
GB801080957,5151010969
GB801080956,18071018116
GB801921602,000485778
GB801111268,18101026360
GB801880691,0002139305-0103
GB801921600,17101005100
DB802060007,2101011109
GB801111269,5181081416
GB801151717,18041028153
GB801910954,5111000402
GB801910955,9201001816
GB801151716,17141022678
GB801151713,19281013110
GB801151712,17011005950
GB801111275,5031057896
GB801080951,5151021528
GB801111276,9231034752
GB801080954,5151012155
GB801111273,00908217-0103
GB801080953,5141035658
GB801080952,5131003808
GB801080948,17141009386
GB801080947,5171010226
GB801080946,18051012030
GB801111279,5171017951
GB801111278,5151028843
DB802060018,2101011537
GB801080949,5151016785
GB801940332,9271001604
GB801910937,19061088689
GB801910941,19171001556
GB801151706,18101027384
GB801111280,5031042117
GB801151705,18021040300
GB801151702,17101009490
GB801151703,17061053216
GB801151701,18071039640
GB801080940,5031041724
GB801111285,5111098691
GB801111288,000285035
GB801111281,5151010317
GB801080942,5151020878
GB801111283,5111081306
GB801080941,9201006900
GB801941866,5111666858
GB801870594,17101000318
GB801202063,0015243930102
GB801091001,9181012005
GB801091003,5111088791
GB801091002,5031030497
DB801990438,9171001367
GB801870597,5101005881
GB801091004,5141033240
GB801091006,9221014016
GB801091008,5171011608
GB801020252,5151008320
GB801020250,19251012549
GB801941853,5121002659
GB801850518,5021002893
GB801100013,5151002720
GB801941851,18051012022
GB801941845,5011004455
GB801020248,5151008393
GB801020249,5111016235
GB801020246,9041032775
GB801020244,5031015414
DB801050302,5151011183
GB801810018,9011000847
GB801941862,9131003617
GB801941860,5021029115
GB801941857,00021138-0103
DB802190009,24021006364
GB801900040,19281001975
GB801010030,50110132000
GB801010032,9201001790
GB801960112,5171001049
GB801010033,9201003253
GB801010023,5151006698
GB801010024,9031047742
GB801010025,5021041789
DB801000027,18071006335
GB801010029,5021048434
GB801010041,5111012319
GB801010042,5061010345
GB801010043,5021048087
GB801010034,9221007854
GB801010037,9041031446
GB801010038,5021048363-50102
GB801010039,5031012248
GB801151680,18141117625
GB801060708,17141004980
GB801060707,5031023799
GB801000688,9221006178
GB801060705,9231005123
GB801010003,5011017021
GB801990616,9211006516
GB801010006,5179002137
GB801151678,18021038438
GB801010007,18071010930
GB801151679,00509332-0103
GB801060704,5031024574
GB801010009,5011013917
GB801151677,18101033242
GB801060703,17141005756
GB801990614,922100555
GB801151675,17141019443
GB801151672,17141021449
GB801060700,9031023269
GB801000695,18081006630
GB801010021,5151006439
GB801010012,5111013032
GB801010013,5011015069
GB801010016,5011017049
GB801151667,18101032947
GB801010018,9031047038
GB801010019,50110116898
GB801990623,21101001466
GB801151666,18071043882
GB801060710,5031024510
GB801091072,5151015081
GB801010070,515005074
GB801010071,5011018486
GB801010069,9031038155
GB802980005,2011094645
GB801151696,18041028468
GB801000270,18061016922
GB801151695,18101034208
GB801000273,5031011427
GB801151691,18091015670
GB801091082,5151027023
GB801091086,5031043483
GB801010080,5011017708
GB802010026,2021015472
GB801151689,17081034303
GB801151688,180091017346
GB801151685,17131006540
GB801151682,18081012760
GB801091050,5131002122
GB801091052,5021102179
GB801050547,5171004545
GB801091054,5171011966
GB801050548,5031019946
GB801091053,5151026266
GB801091057,5011061561
GB801091059,5171017755
GB801010051,17011009367
GB801010053,5111014326
GB801010055,5021042993
GB801010045,5021038999
GB801010046,9121043237
GB801091061,18081006770
GB801050555,000901482
GB801091060,5111075420
GB801091063,17111015520
GB801050557,5021078286
GB801091062,5021102124
GB801050558,5141023395
GB801050559,5031041644
GB801091064,5151015349
GB801091066,512008993
GB801091069,9151054917
GB801010061,5031012177
GB801050550,5031020943
GB801010062,5031012391
GB801010063,5031014228
GB801050554,5031021416
GB801010066,9041026210
GB801010059,5151004146
GB801990667,9211010468
GB801000265,5141008937
GB801091030,5151021788
GB801181910,000536017
GB801091032,5171012215
GB801181911,000130052
GB801091034,5151024641
GB801091033,5141038771
GB801091036,9111048698
GB801091038,5091069057
GB801091037,17151001398
GB801091039,5051006841
GB801002494,5011013640
GB801181915,236614
GB801181917,0002828440102
GB801181918,17111025460
GB801181919,001174148
GB801002497,17011007692
GB801002496,18141005358
GB801002495,17011007627
GB801990210,18071006236
GB801091043,5171014268
GB801181900,17101009806
GB801091042,5031042313
GB801181901,17121011196
GB801091045,5141038897
GB801181902,1801036534
GB801091046,18081005137
GB801091049,5031041001
GB801091048,5021099959
GB801990204,5121002454
GB801181904,1806101681
GB801181905,17061055500
GB801181906,18091024524
GB801091010,9221014935
GB801091012,5141037148
GB801091011,9231032727
GB801010091,5021049166
GB801091013,5151022402
GB801010094,18051009739
GB801091015,5131004219
GB801010095,18081003926
GB801091017,5141030378
GB801010097,5121004149
GB801010098,5071017098
GB801091019,5031023138
GB801010099,17011009896
GB801010089,928687
GB801990215,5121002640
GB801091022,511053266
GB801990227,18071004215
GB801992400,5011011740
GB801992403,5011011973
GB801990224,5141006298
GB801992402,9031035096
GB801952096,9121030580
GB801992412,5021028385
GB801992414,5021029106
GB801990235,5031010703
GB801992430,9031035808
GB801990251,5121006593
GB801990253,5031009001
DB801150987,21021016933
GB801952080,5151010594
GB801992427,9171001526
GB802960007,2011081025
GB801990244,5171001691
GB801990246,5151005118
GB802100004,2051046579
GB801990262,5031011542
GB801992440,5021029204
DB801150994,18101033572
GB801992437,5021029927
GB801990257,5151005261
GB801992435,5031053328
GB801952079,5091011369
GB801992452,5031021700
GB802980057,2407002019
GB801992448,5111018493
GB801992444,5021028722
GB801900846,5031029597
GB801050567,5031021390
GB801900844,17031008175
GB802980054,24041064644
GB801050560,5121005022
GB801050561,5011028242
GB801050562,5151010870
GB801830016,5011007050
GB801050564,5111031101
GB801992459,5091010930
GB801992458,5011012010
GB801930262,9211001959
GB801992474,5021030498
GB801992476,5091010538
GB801992475,5111008468
GB801992471,17111014606
GB801830022,5141023279
GB801050572,5111038006
GB801050575,5151010987
GB801050576,5091035441
DB801960294,9151005141
GB801952042,5101033459
GB801952049,18111004456
GB801992469,502103038150102
GB801050588,5111038514
GB801992484,5021032646
GB801091093,9221018833
GB801992483,5111035722
GB801992482,5021033413
GB801050581,5151010754
GB801830033,19061039187
GB801050582,5031021746
GB801050585,18071011798
GB802830041,24011022457
GB801050586,5141020931
GB802980030,2041005374
GB801050587,5031022148
GB801050590,9221010582
GB802120023,2121067271
GB801952037,5021058663
GB801992478,17101005762
GB801992477,5031041608
GB801952033,5011007755
GB801952035,21271000355
GB801050599,5121005068
GB801992491,9111030796
GB802980020,24031011076
GB801121360,0002552293-0403
GB801050591,511038015
GB801050592,5021080914
GB801050593,5151010978
GB801050594,5171003252
GB801121364,5151028317
GB801050595,5031019919
GB801121363,5121009723
GB801050596,5151009891
GB801121361,5031059769
GB801050598,5151010585
GB801952029,5031047390
GB802120018,2011402580
GB801952024,17061003468
GB801161825,18061016328
GB801080859,5151017971
GB801080858,5151016669
GB801161827,18071046315
GB801000702,21081001056
GB801161823,18061009596
GB801121371,5031058724
GB801121370,5111097521
GB801121375,5031054372
GB801121373,5111089068
GB801121372,5121009260
GB801121368,5171017611
GB801121365,9151068029
GB801121369,9131099168
GB801080856,5021135928
GB801161829,18091023780
GB801080854,18021018307
GB801080853,5171009210
GB801940030,5151002683
GB801080847,5071030439
GB801080846,5151013270
GB801121382,5031060365
GB801161830,18071047172
GB801000715,9221007248
GB801940035,5031010570
GB801121385,5111096693
GB801940032,5171000852
GB801000718,9221007220
GB801121383,5021172584
GB801121377,5031060178
GB801900805,5011003820
GB801080843,5141030001
GB801900804,5031016191
GB801080842,5151016767
GB801181895,17141026398
GB801161802,18011069757
GB801900821,00111-3547-0103
GB801181897,17101011604
GB801161804,18071031705
GB801181898,18081014832
GB801960094,5031000420
GB802940010,2101001762
GB801161801,0003980890204
GB801121392,9021211878
GB801121391,9221018021
GB801960097,5151005010
GB801121396,5011070873
GB801181893,000234033
DB801100617,5141025918
GB801121389,9181024172
GB801121387,5131005003
GB801080874,5151015447
GB801080872,5031039354
GB801080871,5101072727
GB801080878,5031040538
GB801161808,17141022785
GB801181885,9041027228
GB801181886,18061017805
GB801161815,17141020193
GB801080869,5141023368
GB801161810,21011055826
GB801161811,18021047264
GB801161812,17041067120
GB801181881,18071048717
GB801181882,000317009
GB801181883,18011085357
GB801121399,5151032115
GB801080863,9151036634
GB801080861,5111058403
GB801080860,5091049285
DB802130007,24221046700
GB801161818,21011055320
